Time, Status, Device_ID, Input_PPM, Output_PPM, Efficiency, Flow_Rate, Temp, Pressure, Energy_Cons, Runtime
2/23/2026, 2:34:26 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:26 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:26 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:26 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:26 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:26 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:26 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:26 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:27 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:27 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:27 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:27 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:27 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:27 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:27 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:27 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:27 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:27 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:28 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:28 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:28 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:28 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:28 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:28 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:28 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:28 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:28 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:28 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:29 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:29 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:29 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:29 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:29 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:29 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:29 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:29 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:29 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:29 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:30 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:30 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:30 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:30 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:30 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:30 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:30 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:30 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:30 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:30 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:31 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:31 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:31 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:31 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:31 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:31 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:31 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:31 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:31 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:31 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:32 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:32 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:32 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:32 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:32 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:32 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:32 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:32 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:32 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:32 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:33 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:33 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:33 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:33 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:33 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:33 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:33 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:33 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:33 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:33 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:34 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:34 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:34 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:34 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:34 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:34 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:34 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:34 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:34 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:34 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:35 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:35 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:35 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:35 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:35 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:35 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:35 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:35 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:35 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:35 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:36 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:36 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:36 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:36 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:36 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:36 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:36 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:36 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:36 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:37 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:37 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:37 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:37 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:37 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:37 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:37 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:37 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:37 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:37 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:38 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:38 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:38 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:38 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:38 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:38 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:38 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:38 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:38 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:38 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:39 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:39 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:39 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:39 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:39 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:39 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:39 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:39 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:39 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:39 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:40 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:40 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:40 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:40 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:40 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:40 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:40 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:40 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:40 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:40 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:41 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:41 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:41 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:41 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:41 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:41 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:41 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:41 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:41 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:41 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:42 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:42 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:42 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:42 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:42 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:42 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:42 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:42 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:42 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:42 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:43 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:43 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:43 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:43 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:43 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:43 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:43 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:43 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:43 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:43 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:44 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:44 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:44 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:44 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:44 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:44 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:44 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:44 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:44 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:44 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:45 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 2:34:45 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 2:34:45 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 2:34:45 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
