Time,Status,Device_ID,Input_PPM,Output_PPM,Efficiency,Flow_Rate,Temp,Pressure,Energy_Cons,Runtime
2/19/2026, 5:21:12 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:12 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:12 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:12 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:12 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:12 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:12 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:12 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:12 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:13 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:13 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:13 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:13 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:13 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:13 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:13 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:13 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:13 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:13 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:14 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:14 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:14 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:14 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:14 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:14 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:14 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:14 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:14 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:14 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:15 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:15 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:15 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:15 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:15 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:15 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:15 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:15 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:15 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:15 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:16 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:16 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:16 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:16 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:16 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:16 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:16 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:16 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:16 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:16 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:17 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:17 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:17 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:17 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:17 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:17 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:17 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:17 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:17 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:18 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:18 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:18 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:18 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:18 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:18 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:18 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:18 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:18 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:18 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:19 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:19 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:19 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:19 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:19 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:19 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:19 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:19 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:19 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:19 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:20 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:20 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:20 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:20 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:20 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:20 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:20 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:20 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:20 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:20 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:21 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:21 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:21 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:21 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:21 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:21 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:21 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:21 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:21 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:21 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:22 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:22 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:22 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:22 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:22 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:22 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:22 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:22 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:22 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:22 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:23 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:23 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:23 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:23 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:23 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:23 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:23 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:23 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:23 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:23 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:24 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:24 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:24 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:24 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:24 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:24 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:24 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:24 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:24 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:24 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:25 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:25 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:25 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:25 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:25 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:25 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:25 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:25 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:25 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:25 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:26 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:26 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:26 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:26 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:26 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:26 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:26 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:26 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:26 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:26 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:27 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:27 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:27 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:27 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:27 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:27 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:27 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:27 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:27 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:28 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:28 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:28 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:28 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:28 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:28 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:28 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:28 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:28 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:28 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:29 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:29 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:29 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:29 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:29 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:29 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:29 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:29 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:29 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:29 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:30 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:30 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:30 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:30 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:30 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:30 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:30 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:30 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:30 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:30 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:31 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:31 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:31 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:31 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:31 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:31 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:31 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:31 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:31 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:31 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/19/2026, 5:21:32 PM,operating,ABS-01,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/19/2026, 5:21:32 PM,warning,ABS-01,155000,31000,80,2600,48.2,1.12,0.45,3602
2/19/2026, 5:21:32 PM,operating,ABS-01,145000,14500,90,2500.5,42.5,1.05,0.32,3600
