Time, Status, Device_ID, Input_PPM, Output_PPM, Efficiency, Flow_Rate, Temp, Pressure, Energy_Cons, Runtime
2/25/2026, 10:18:28 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:28 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:28 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:28 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:28 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:28 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:29 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:29 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:29 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:29 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:29 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:29 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:29 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:29 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:29 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:29 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:30 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:30 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:30 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:30 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:30 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:30 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:30 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:30 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:30 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:30 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:31 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:31 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:31 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:31 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:31 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:31 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:31 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:31 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:31 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:31 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:32 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:32 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:32 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:32 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:32 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:32 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:32 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:32 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:32 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:33 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:33 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:33 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:33 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:33 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:33 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:33 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:33 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:33 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:33 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:34 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:34 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:34 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:34 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:34 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:34 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:34 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:34 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:34 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:34 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:35 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:35 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:35 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:35 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:35 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:35 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:35 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:35 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:35 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:35 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:36 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:36 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:36 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:36 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:36 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:36 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:36 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:36 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:36 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:36 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:37 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:37 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:37 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:37 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:37 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:37 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:37 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:37 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:37 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:37 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:38 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:38 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:38 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:38 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:38 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:38 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:38 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:38 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:38 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:38 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:39 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:39 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:39 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:39 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:39 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:39 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:39 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:39 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:39 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:39 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:40 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:40 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:40 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:40 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:40 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:40 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:40 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:40 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:40 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:40 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:41 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:41 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:41 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:41 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:41 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:41 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:41 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:41 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:41 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:41 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:42 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:42 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:42 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:42 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:42 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:42 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:42 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:42 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:42 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:43 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:43 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:43 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:43 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:43 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:43 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:43 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:43 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:43 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:43 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:44 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:44 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:44 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:44 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:44 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:44 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:44 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:44 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:44 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:44 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:45 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:45 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:45 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:45 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:45 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:45 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:45 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:45 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:45 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:45 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:46 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:46 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:46 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:46 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:46 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:46 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:46 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:46 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:46 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:46 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:47 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:47 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:47 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:47 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:47 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:47 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:47 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:47 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:47 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:47 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:48 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:48 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:48 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:48 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:48 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:48 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:48 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:48 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:48 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:48 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:49 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:49 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:49 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:49 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:49 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:49 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:49 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:49 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:49 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:49 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:50 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:50 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:50 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:50 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:50 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:50 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:50 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:50 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:50 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:50 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:51 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:51 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:51 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:51 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:51 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:51 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:51 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/25/2026, 10:18:51 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/25/2026, 10:18:51 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/25/2026, 10:18:51 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
