Time, Status, Device_ID, Input_PPM, Output_PPM, Efficiency, Flow_Rate, Temp, Pressure, Energy_Cons, Runtime
2/24/2026, 10:48:05 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:05 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:05 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:05 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:05 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:05 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:05 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:05 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:06 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:06 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:06 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:06 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:06 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:06 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:06 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:06 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:06 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:06 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:07 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:07 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:07 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:07 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:07 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:07 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:07 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:07 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:07 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:07 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:08 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:08 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:08 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:08 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:08 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:08 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:08 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:08 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:08 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:08 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:09 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:09 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:09 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:09 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:09 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:09 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:09 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:09 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:09 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:09 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:10 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:10 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:10 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:10 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:10 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:10 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:10 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:10 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:10 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:10 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:11 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:11 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:11 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:11 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:11 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:11 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:11 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:11 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:11 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:11 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:12 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:12 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:12 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:12 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:12 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:12 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:12 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:12 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:12 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:12 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:13 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:13 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:13 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:13 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:13 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:13 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:13 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:13 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:13 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:13 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:14 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:14 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:14 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:14 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:14 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:14 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:14 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:14 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:14 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:15 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:15 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:15 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:15 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:15 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:15 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:15 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:15 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:15 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:15 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:16 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:16 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:16 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:16 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:16 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:16 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:16 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:16 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:16 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:16 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:17 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:17 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:17 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:17 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:17 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:17 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:17 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:17 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:17 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:17 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:18 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:18 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:18 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:18 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:18 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:18 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:18 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:18 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:18 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:18 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:19 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:19 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:19 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:19 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:19 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:19 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:19 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:19 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:19 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:19 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:20 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:20 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:20 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:20 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:20 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:20 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:20 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:20 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:20 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:20 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:21 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:21 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:21 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:21 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:21 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:21 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:21 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:21 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:21 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:21 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:22 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:22 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:22 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:22 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:22 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:22 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:22 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:22 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:22 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:22 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:23 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:23 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:23 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:23 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:23 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:23 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:23 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:23 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:23 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:23 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:24 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:24 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:24 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:24 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:24 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:24 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:24 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:24 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:24 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:25 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:25 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:25 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:25 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:25 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:25 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:25 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:25 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:25 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:25 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:26 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:26 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:26 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:26 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:26 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:26 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:26 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:26 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:26 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:26 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
2/24/2026, 10:48:27 AM,operating,ABS-06,140000,12600,91,2450,48,1.05,0.32,4200
2/24/2026, 10:48:27 AM,warning,ABS-06,158000,23700,85,2580,52,1.18,0.48,4201
2/24/2026, 10:48:27 AM,error,ABS-06,180000,54000,70,2700,58,1.3,0.65,4202
