Time, Status, Device_ID, Input_PPM, Output_PPM, Efficiency, Flow_Rate, Temp, Pressure, Energy_Cons, Runtime
2/23/2026, 3:55:54 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:54 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:54 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:54 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:54 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:54 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:54 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:54 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:54 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:55 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:55 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:55 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:55 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:55 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:55 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:55 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:55 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:55 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:55 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:56 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:56 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:56 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:56 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:56 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:56 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:56 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:56 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:56 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:56 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:57 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:57 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:57 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:57 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:57 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:57 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:57 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:57 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:57 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:57 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:58 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:58 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:58 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:58 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:58 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:58 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:58 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:58 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:58 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:58 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:59 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:59 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:59 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:59 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:59 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:59 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:59 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:55:59 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:55:59 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:55:59 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:00 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:00 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:00 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:00 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:00 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:00 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:00 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:00 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:00 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:01 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:01 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:01 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:01 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:01 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:01 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:01 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:01 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:01 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:01 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:02 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:02 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:02 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:02 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:02 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:02 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:02 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:02 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:02 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:02 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:03 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:03 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:03 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:03 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:03 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:03 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:03 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:03 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:03 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:03 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:04 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:04 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:04 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:04 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:04 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:04 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:04 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:04 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:04 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:04 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:05 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:05 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:05 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:05 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:05 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:05 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:05 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:05 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:05 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:05 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:06 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:06 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:06 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:06 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:06 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:06 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:06 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:06 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:06 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:06 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:07 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:07 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:07 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:07 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:07 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:07 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:07 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:07 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:07 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:07 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:08 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:08 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:08 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:08 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:08 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:08 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:08 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:08 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:08 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:08 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:09 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:09 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:09 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:09 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:09 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:09 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:09 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:09 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:09 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:09 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:10 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:10 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:10 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:10 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:10 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:10 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:10 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:10 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:10 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:11 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:11 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:11 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:11 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:11 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:11 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:11 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:11 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:11 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:11 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:12 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:12 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:12 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:12 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:12 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:12 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:12 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:12 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:12 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:12 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:13 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:13 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:13 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:13 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:13 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:13 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:13 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:13 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:13 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:13 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:14 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:14 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:14 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:14 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:14 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:14 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
2/23/2026, 3:56:14 PM,operating,ABS-04,142000,13800,90.3,2480.2,43.1,1.04,0.31,3601
2/23/2026, 3:56:14 PM,warning,ABS-04,155000,31000,80,2600,48.2,1.12,0.45,3602
2/23/2026, 3:56:14 PM,operating,ABS-04,145000,14500,90,2500.5,42.5,1.05,0.32,3600
